articleId,categoryId,text,aiModel,aiConfidence,status,title,negativeFeedbackCount,positiveFeedbackCount,replyType
thqkjy2pkbsv,lT3h7XEBrIRcahlYugqq,"【早安健康／健談】雞蛋半熟時，軟嫩的口感是許多人的最愛，但雞蛋未完全煮熟食用，對健康會不會有什麼影響呢？新光醫院家醫科胡念之醫師表示，雞蛋中可能存在沙門氏桿菌，若未煮熟食用恐有感染沙門氏桿菌的風險；建議嬰幼兒、年長者、或抵抗力較差者，最好還是煮熟後再食用較佳唷！ 
半熟蛋 沙門氏桿菌 
吃半熟蛋小心沙門氏桿菌 
沙門氏桿菌是常存在禽類身上的病原菌，而母雞在產蛋的過程中，雞蛋也可能沾染沙門氏桿菌，因此若是生吃雞蛋或是吃未全熟的雞蛋，都有感染沙門氏桿菌的風險！ 

若不慎感染沙門氏桿菌，其常見症狀包括腹瀉、腹痛、寒顫、發燒、噁心、嘔吐等，一般而言，症狀約會持續2至3天即可慢慢緩解。但胡念之醫師提醒，嬰幼兒、大於50歲以上的長者，或是本身抵抗力較差者，都有可能會出現較嚴重的併發症，死亡率為1%以下。 

然而，沙門氏桿菌不耐高溫，只要將雞蛋充分加熱煮熟即可避免感染沙門氏桿菌，以確保自身的健康。",bert,1.0,NORMAL,保健秘訣、食品安全,0,3,NOT_RUMOR
qdf48gio2j1d,lT3h7XEBrIRcahlYugqq,這則由小兒感染科醫師發表的整理，寫的真是好啊～看完後心頭有比較穩了～（文章寫的很好，但無論是2%或4%死亡率都遠遠超過流感(0.5%)，不要引起恐慌很好，但低估這隻的傳染力）　https://www.parenting.com.tw/article/5081123-黃瑽寧：關於武漢肺炎，帶你看懂2019新型冠狀病毒（資訊更新中）/　,bert,1.0,NORMAL,保健秘訣、食品安全,0,3,NOT_RUMOR
AWBsre0CyCdS-nWhulYE,lT3h7XEBrIRcahlYugqq,117歲老人無病無痛不吃藥，血壓也正常，原來竟是因為愛吃它！每天一個，錯過後悔一輩子~                                                  https://goo.gl/Yvv4QW,bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWBd9P-LyCdS-nWhulLg,lT3h7XEBrIRcahlYugqq,"【南京耳科王庆奎】医学院院士集体辟谣：能吃与不能吃的言论，不要再相信了！
http://m.toutiao11.com/group/6499595942549783053/?iid=19526672286&app=news_article",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWBTywX9yCdS-nWhuk_0,lT3h7XEBrIRcahlYugqq,"牙刷細菌竟會增加心臟病風險！只要一動作即可避免
http://bit.ly/2lbmT6V

(shiny)消除馬桶黃垢、尿騷味！達人激推8種超日常法寶
http://bit.ly/2elD6Rx

(yummy)火鍋湯底只要加這一樣，低熱量控血糖又能降膽固醇
http://bit.ly/2fcaUlp

健康是奇幻城堡的一磚一瓦，沒有它，再美的夢想也會倒塌。",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
AWBJ2gGMyCdS-nWhuk0U,lT3h7XEBrIRcahlYugqq,"有些人真的很壞！LINE 上最近流傳了假影片，內容為「魏崢在台北振興醫院心臟外科主任」、「這方法比CPR簡單且安全」這樣類似的謠言影片。經證實這個人根本不是魏崢本人，是坊間開設易筋經課程的講師，並沒有任何醫療執照。

(lightbulb)謠言影片直接破解：
http://www.mygopen.com/2017/06/cpr.html

快分享給不知道的人，醫生說心肌梗塞發作時，這樣的做法不但沒用，恐怕還會引發瘀血，甚至增加腦中風心肌梗塞風險！",bert,1.0,NORMAL,保健秘訣、食品安全,0,3,NOT_RUMOR
AWBEL63NyCdS-nWhukwG,lT3h7XEBrIRcahlYugqq,"《法國問題奶粉 1500罐流入台灣市面[影] | 重點新聞 | 中央社即時新聞 CNA NEWS MOBILE》
http://www.cna.com.tw/news/firstnews/201712110087-1.aspx",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
AWBEwDY5yCdS-nWhukwb,lT3h7XEBrIRcahlYugqq,"
蘋果是大家心中的國民水果，除了美味多汁也富含營養～在吃蘋果之前，你是屬於連皮帶果肉一起吃，還是直接削皮吃呢？

由於蘋果表皮有豐富的營養素，像是植化素、花青素……等等，所以有專家建議連皮吃是最好的，但有許多人擔心果蠟和農藥的問題，因此選擇直接削皮吃。農藥對於身體的危害大家都知道，但是「果蠟」並不像大家想的那麼可怕。


Photo credit : Jason via Flickr, CC BY NC 2.0
​
其實蘋果上的蠟有兩種來源，一是本身的天然果蠟，再來就是人工打蠟。天然果蠟主要成分為熊果酸（ursolic acid），能防止水果水分蒸發並使菌類很難在表面找到立足點，而熊果酸也能夠抑制多種癌細胞。既然蘋果本身就已經有天然果蠟，為什麼還需要再另外打蠟呢？
 
由於蘋果經過了採摘、分揀、清洗、包裝等步驟，天然的蠟在這些操作中會被破壞掉，所以需要另外的保護，防止蘋果在長途運輸或者是長時間儲存中腐爛變質，所以會再上一層人工果蠟。




Photo credit : Apple and Pear Australia via Flickr, CC BY 2.0

這些人工果蠟皆是天然可食用的蠟，如巴西棕櫚葉的棕櫚蠟（carnauba wax）、植物取得的堪地里拉蠟（Candelilla Wax） 、蜂蠟（beeswax） 、紫膠（shellac）或是氧化的聚乙烯（H(CH2CH2)nH）。聚乙烯是人工合成的塑膠材料，聚乙烯和高錳酸鉀(KMnO4)之類的化學物質作用後，會轉化成蠟質，附著在水果表面。
 
上蠟除了可保存蘋果的壽命之外，也能增加賣相，讓蘋果看起來更光亮！這就是為什麼國外進口的蘋果，外觀總是光滑又閃亮，而本土蘋果，幾乎都是現採鮮吃，比較不會另外再上蠟，所以外表就看起來霧霧的，也比較粗糙，這也是天然果蠟與人工蠟的區別。




Photo credit: Johnny Dod via pixta. CC

通常食用蠟的用量也不多，1 公斤的蠟大約可用在 10 萬顆蘋果上，而且果蠟也不會被人體吸收，加上量非常微量，所以不用害怕果蠟會對人體有什麼不好的影響。

​若是擔心果蠟的來源是否為可食用的，以下有三種方法可清除果蠟！
1. 用鹽巴搓洗
2. 以 10:1 的醋水清洗（水：10、醋：1）
3. 使用溫熱水




Photo credit : Personal Creations via Flickr, CC BY 2.0

其實蘋果打蠟就像其他的食品添加劑一樣，在規範合格的使用都不會危害健康，之後不必再聽聞蘋果打蠟就聞之色變！",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWAkSyP1yCdS-nWhukUR,lT3h7XEBrIRcahlYugqq,"為何身體容易出現靜電
https://www.top1health.com/Article/29995

醫師提出警訊，小心頻頻出現「靜電反應」，代表身體長期缺氧，已經過度疲勞了！
當身體過度勞累，長期缺氧，體內正電荷過多，稍微碰觸金屬，正電荷被吸走而出現電流，就會產生被電到的靜電反應。不僅如此，長期缺氧的人容易有牙垢，靜電吸附效應使灰塵汙垢容易沾附於牙齒、牙齦上。牙周疾病就是牙齦與牙齦溝缺氧，導致厭氧細菌滋生，如果沒有先解決缺氧的問題，則不易改善。

產生靜電反應時，該怎麼辦？
可先到戶外用手摸一下地面，再回來碰觸同一件物品時，因為多餘的正電荷已經排到地面了，所以不會再有靜電反應。如果身體常有靜電反應，一定要盡快檢視是不是已經嚴重缺氧了。",bert,1.0,NORMAL,保健秘訣、食品安全,0,4,NOT_RUMOR
e9jl4925vg7c,lT3h7XEBrIRcahlYugqq,"近期LINE又瘋傳關於「泡麵含有重金屬」的謠言，並附上關鍵時刻的Youtube影片，但關於重金屬的事實並不是這樣的！

影片上架的同一天，衛福部食品藥物管理署就已經出面闢謠說明「泡麵油包及調味醬料產品之重金屬含量無攝食風險之虞」了，這裡有清楚的解釋囉！

謠言破解說明：
https://www.mygopen.com/2018/04/line_11.html",bert,1.0,NORMAL,保健秘訣、食品安全,1,9,NOT_RUMOR
djy9gzw5anjn,lT3h7XEBrIRcahlYugqq,"有六家台灣藥廠以冰島委託中國產製降血壓劑原料學名Valsatan有添加致癌物(原廠藥商品名Diovan,得安穩、原廠並無添加致癌物）。若有高血壓親友服用此成份的降壓劑、因市佔率極高、明天上班日要記得與醫院醫師探詢確認是否自己的降血壓劑有問題。健康第一、不可大意！
6款高血壓藥含動物致癌成分 8/7前回收1049萬顆 
https://tw.appledaily.com/new/realtime/20180707/1387171/",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
dk5wznbabhel,lT3h7XEBrIRcahlYugqq,"“氫氧療法”得到了鐘南山院士的肯定和指導。（資料來自：文匯網報)

2月9日，一批醫用級的氫氧氣霧化機進入了同濟大學附屬上海市第十人民醫院留觀病房，市十醫院正式提出針對疑似新冠肺炎患者的“氫氧療+菌療”十院方案。 上海市第市十人民醫院呼吸科主任王昌惠教授介紹說：“氫氣是大氣中質量最輕、分子最小的氣體，吸入氫氣，可降低氣體在支氣管樹中的流速阻力，提高氧氣的利用率，降低氣道阻力，減輕呼吸困難的症狀，氫、氧、藥的結合，可有效提高吸入藥物利用率。” 事實上，氫氧療一方面能改善肺功能，另一方面同樣能提供對腸道的氧供，減輕病毒性細胞因數風暴釋放造成腸道的損傷。此外，腸道病毒也處於腸道微生態的整個穩態中，優化的腸道微生態可以控制病毒的致病性。
鐘南山院士團隊推廣氫氧氣霧化機用於新冠肺炎輔助治療 （資料來自：騰訊網報道）
廣東省新型冠狀病毒感染的肺炎疫情防控指揮部辦公室醫療救治組發布通知顯示，鐘南山院士團隊擬在全省範圍內推廣開展氫氧氣霧化機用於2019-nCoV 肺炎早期低氧血症患者輔助治療和臨床研究。

廣州呼吸健康研究院全國多中心研究結果顯示，吸入氫氧氣，能減少氣道阻力，增加氧氣彌散度和氧流量，改善呼吸困難症狀，同時也有抗氧化作用和抗炎作用；降低新型冠狀病毒感染的患者危重型發病率，為全國提供有效臨床診療方案。
*此發明技術來自台湾友荃科技
*吸氫氣喝氫水健康永相隨
佑達健康企業社陳安隱0928791216關心您的健康",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
by3ph0ifpdmw,lT3h7XEBrIRcahlYugqq,"超商鋁箔包赫見針孔 客憂千面人再現 #LINETODAY

https://today.line.me/TW/article/LELyn2?utm_source=lineshare

青少年比較不看新聞，所以在此轉貼，請你們自行注意，最近少喝鋁箔包飲料。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
AWGZqAMwhutQxxU6tr2l,lT3h7XEBrIRcahlYugqq,"美國流感肆虐》一周逾4000人死亡 恐破2009年豬流感紀錄 #LINETODAY

https://today.line.me/TW/article/7XzLkm?utm_source=lineshare",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
AWFCmhNWhutQxxU6tqo-,lT3h7XEBrIRcahlYugqq,"維生素D的補充：純餵母乳有引起維生素D缺乏與佝僂症（rickets）的報告，為了維持嬰兒血清中維他命D的濃度，台灣兒科醫學會建議純母乳哺育或部分母乳哺育的寶寶，從新生兒開始每天給予400 IU口服維生素D。使用配方奶的兒童，如果每日進食少於1,000毫升加強維生素D的配方奶或奶粉，需要每天給予400 IU口服維生素D。維生素D 的其他來源，例如加強維生素D的食物，可計入400 IU的每日最低攝取量之中",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
e2zrwpi72q1j,lT3h7XEBrIRcahlYugqq,"肺科权威，上海市肺科医院院长，严德钧教授发来的热情关切，专此转发给您。祈保健康，新春快乐！
冠状病毒耐不得高温，60摄氏度以上的热水在半小时内就可以杀死病毒。大家要做好碗筷的高温消毒，家中的抹布打湿后在微波炉中消毒1分钟即可。
紫外线、来苏尔水、75%乙醇、0.1%过氧乙酸液等都可在短时间内将冠状病毒杀死。
简单SIR模型，用SARS参数模拟武汉肺炎传播途径，主要结论：从病毒爆发后的大概90天到达高峰。第一例发现在12月8日，50天左右开始集中爆发（1月20日左右，比较吻合），90天左右达到高峰（预计在3月上旬），4个月左右接近尾声（四月上旬），5月上旬疫情结束。到目前看模型还是吻合的。 ​​​大家要注意⚠️",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
c7qf6rwxubwn,lT3h7XEBrIRcahlYugqq,"有家人在吃降血壓藥的請注意，不要吃到文章中的藥品：

http://m.ltn.com.tw/news/life/breakingnews/2481403?utm_source=LINE&utm_medium=OFFICIAL&utm_campaign=ROBOT&utm_content=20180707",bert,1.0,NORMAL,保健秘訣、食品安全,0,2,NOT_RUMOR
au9g9z1nk6fy,lT3h7XEBrIRcahlYugqq,"雪碧 + 泡麵會爆炸？萬萬不要被網上流傳視頻蒙蔽了雙眼

2015/11/27 來源：知乎日報

錢程，食品專業研究生/科幻迷/偽技術宅/真學渣
「杭州餘杭的小曹急匆匆地跑進區五院急診科，說肚子痛得不行，感覺喘不過氣來，整個肩膀、背部、腰部都感到十分不舒服。通過腹部平片，醫生髮現小曹胃泡脹大、腸腔脹氣明顯。急診科夏迅醫生馬上給他插了胃管，立即有大量氣體隨著胃管排出，其中還夾雜著漿糊般粘稠的液體和食物殘渣。同時，夏醫生對小曹進行了其他對症治療。一個多小時後疼痛漸漸褪去，小曹的心跳、血壓也恢復了正常。


 
醫生詢問小曹，得知前一晚臨睡前，小曹吃了兩包泡麵、一堆土豆塊、兩瓶雪碧和一些零食。夏醫生聽了告訴他，食物之間有相生相剋，看似吃的都是一些很平常的東西，可搭配在一起就有問題了。」

在新聞播出後，某實驗室還專門做了實驗去驗證「泡麵配雪碧吃，胃會爆炸」的說法。最後得出的結論是「雪碧本身就含有大量的二氧化碳，方便麵上面的食用膠有一定的催化作用，產生更大量的二氧化碳。二氧化碳在短時間內大量的產生，而人在睡眠時胃腸蠕動減慢，導致胃內大量氣體積聚，形成急性胃擴張，從而引發了一系列症狀。」具體實驗過程看這裡：

很遺憾，這個實驗充滿了槽點，結論也充滿了槽點。為了防止誤導更多群眾，我就一條一條說吧。

1. 拿一個密封的袋子來模擬消化系統，真的靠譜嗎？

某實驗室大體的實驗思路是這樣的：找來一個袋子，裝上泡麵，然後再加入雪碧，發現袋子很鼓。於是得出結論——人的胃和這個袋子一樣，兩種東西一起吃下去的時候，也會鼓成這樣！這樣當然會把胃撐壞啦。這個理論看上去似乎很有道理，但是仔細想想就發現其中的問題：


 
你平時不打嗝嗎？

袋子始終是密封的，而人的消化系統可不是密封的！平時我們在吃飯的時候，都會不可避免地把很多空氣隨著食物一起吞咽進去，我們的身體早就有了適應機制——通過打嗝，把多餘的氣體排出來，確保消化過程不被多餘氣體影響。

所以，拿一個密封的袋子來模擬消化系統，我認為是不妥當的。

事實上，有一個道理大家都明白：氣體的溶解度和壓強成正比，和溫度成反比，在溫度越高，壓強越低的情況下，氣體的溶解度越低。碳酸飲料在瓶中儲存時處於比較高的壓強下，把瓶蓋打開時，壓力迅速釋放。此時一部分二氧化碳已經跑出去了。而人的體溫在 37 度左右。在我們喝下碳酸飲料的過程中，有很多二氧化碳又在口腔和食道中散失。真正被吞咽進入胃裡的二氧化碳已經是少數了。

2. 連個對照組都沒有，你逗我呢。

對於一個相對嚴謹的實驗，對照組是不可或缺的。比如，這個實驗是想要探究「碳酸飲料和泡麵之間是否存在相剋的反應」，也就是說，我們想知道當碳酸飲料遇到泡麵時，是否會比碳酸飲料單獨存在時釋放出更多的氣體。


 
特別是某實驗室在結論里還提到：「方便麵上面的食用膠有一定的催化作用，產生更大量的二氧化碳。」

在這種情況下，你不上對照組，真的是什麼都說明不了。

對照組應該如何來設置呢？我覺得比較簡單的方法就是拿同等重量的水來代替泡麵，再加上碳酸飲料，觀察兩種情況下產生氣體的區別。

我身邊正好就有保鮮袋，泡麵。就順便做了個實驗。由於沒有雪碧，我就拿可樂代替了。由於某實驗室的結論都是跟二氧化碳有關的，所以具體碳酸飲料的種類並不會影響實驗結論。我們來看看這麼做會怎樣。",bert,1.0,NORMAL,保健秘訣、食品安全,0,1,NOT_RUMOR
